instance_count,log_instance_count,number_of_classes,number_of_features,log_number_of_features,percentage_missing_values,percentage_of_instances_with_missing_values,percentage_of_features_with_missing_values,percentage_of_categorical_columns_with_missing_values,percentage_of_categorical_values_with_missing_values,percentage_of_numeric_columns_with_missing_values,percentage_of_numeric_values_with_missing_values,number_of_numeric_features,number_of_categorical_features,ratio_numerical_features,ratio_categorical_features,ratio_features_to_instances,minority_class_imbalance,majority_class_imbalance,class_imbalance,mean_categorical_imbalance,std_categorical_imbalance,skewness_mean,skewness_std,skewness_min,skewness_max,kurtosis_mean,kurtosis_std,kurtosis_min,kurtosis_max,percentage_n_a,dataset_id,name,n_rows,n_columns,quality_AutoCorrelation,quality_CfsSubsetEval_DecisionStumpAUC,quality_CfsSubsetEval_DecisionStumpErrRate,quality_CfsSubsetEval_DecisionStumpKappa,quality_CfsSubsetEval_NaiveBayesAUC,quality_CfsSubsetEval_NaiveBayesErrRate,quality_CfsSubsetEval_NaiveBayesKappa,quality_CfsSubsetEval_kNN1NAUC,quality_CfsSubsetEval_kNN1NErrRate,quality_CfsSubsetEval_kNN1NKappa,quality_ClassEntropy,quality_DecisionStumpAUC,quality_DecisionStumpErrRate,quality_DecisionStumpKappa,quality_Dimensionality,quality_EquivalentNumberOfAtts,quality_J48.00001.AUC,quality_J48.00001.ErrRate,quality_J48.00001.Kappa,quality_J48.0001.AUC,quality_J48.0001.ErrRate,quality_J48.0001.Kappa,quality_J48.001.AUC,quality_J48.001.ErrRate,quality_J48.001.Kappa,quality_MajorityClassPercentage,quality_MajorityClassSize,quality_MaxAttributeEntropy,quality_MaxKurtosisOfNumericAtts,quality_MaxMeansOfNumericAtts,quality_MaxMutualInformation,quality_MaxNominalAttDistinctValues,quality_MaxSkewnessOfNumericAtts,quality_MaxStdDevOfNumericAtts,quality_MeanAttributeEntropy,quality_MeanKurtosisOfNumericAtts,quality_MeanMeansOfNumericAtts,quality_MeanMutualInformation,quality_MeanNoiseToSignalRatio,quality_MeanNominalAttDistinctValues,quality_MeanSkewnessOfNumericAtts,quality_MeanStdDevOfNumericAtts,quality_MinAttributeEntropy,quality_MinKurtosisOfNumericAtts,quality_MinMeansOfNumericAtts,quality_MinMutualInformation,quality_MinNominalAttDistinctValues,quality_MinSkewnessOfNumericAtts,quality_MinStdDevOfNumericAtts,quality_MinorityClassPercentage,quality_MinorityClassSize,quality_NaiveBayesAUC,quality_NaiveBayesErrRate,quality_NaiveBayesKappa,quality_NumberOfBinaryFeatures,quality_NumberOfClasses,quality_NumberOfFeatures,quality_NumberOfInstances,quality_NumberOfInstancesWithMissingValues,quality_NumberOfMissingValues,quality_NumberOfNumericFeatures,quality_NumberOfSymbolicFeatures,quality_PercentageOfBinaryFeatures,quality_PercentageOfInstancesWithMissingValues,quality_PercentageOfMissingValues,quality_PercentageOfNumericFeatures,quality_PercentageOfSymbolicFeatures,quality_Quartile1AttributeEntropy,quality_Quartile1KurtosisOfNumericAtts,quality_Quartile1MeansOfNumericAtts,quality_Quartile1MutualInformation,quality_Quartile1SkewnessOfNumericAtts,quality_Quartile1StdDevOfNumericAtts,quality_Quartile2AttributeEntropy,quality_Quartile2KurtosisOfNumericAtts,quality_Quartile2MeansOfNumericAtts,quality_Quartile2MutualInformation,quality_Quartile2SkewnessOfNumericAtts,quality_Quartile2StdDevOfNumericAtts,quality_Quartile3AttributeEntropy,quality_Quartile3KurtosisOfNumericAtts,quality_Quartile3MeansOfNumericAtts,quality_Quartile3MutualInformation,quality_Quartile3SkewnessOfNumericAtts,quality_Quartile3StdDevOfNumericAtts,quality_REPTreeDepth1AUC,quality_REPTreeDepth1ErrRate,quality_REPTreeDepth1Kappa,quality_REPTreeDepth2AUC,quality_REPTreeDepth2ErrRate,quality_REPTreeDepth2Kappa,quality_REPTreeDepth3AUC,quality_REPTreeDepth3ErrRate,quality_REPTreeDepth3Kappa,quality_RandomTreeDepth1AUC,quality_RandomTreeDepth1ErrRate,quality_RandomTreeDepth1Kappa,quality_RandomTreeDepth2AUC,quality_RandomTreeDepth2ErrRate,quality_RandomTreeDepth2Kappa,quality_RandomTreeDepth3AUC,quality_RandomTreeDepth3ErrRate,quality_RandomTreeDepth3Kappa,quality_StdvNominalAttDistinctValues,quality_kNN1NAUC,quality_kNN1NErrRate,quality_kNN1NKappa
699.0,6.54965074223381,2.0,9.0,2.1972245773362196,0.002543315848036878,0.022889842632331903,0.1111111111111111,0.0,0.0,0.1111111111111111,0.002543315848036878,9.0,0.0,1.0,0.0,0.012875536480686695,0.1552217453505007,0.1552217453505007,0.3104434907010014,0.0,0.0,1.47748866673108,0.7973552467075149,0.5928585326862844,3.5606578444952945,1.6841150960407207,3.9675429374848448,-0.7988441354436477,12.657878067025493,0.002543315848036878,15.0,breast-w,699,9,0.6318051575931232,0.9269600826251608,0.055793991416309016,0.876873811577773,0.9269600826251608,0.055793991416309016,0.876873811577773,0.9269600826251608,0.055793991416309016,0.876873811577773,0.9293179372497983,0.9249080432694923,0.08869814020028613,0.8107527445175151,0.01430615164520744,,0.9269600826251608,0.055793991416309016,0.876873811577773,0.9269600826251608,0.055793991416309016,0.876873811577773,0.9269600826251608,0.055793991416309016,0.876873811577773,65.52217453505007,458.0,,12.6578780670256,4.417739628040058,,2.0,3.560657844495268,3.643857160492903,,1.6841150960407236,3.1357041002822355,,,2.0,1.477488666731089,2.7510805456186183,,-0.7988441354436415,1.589413447782546,,2.0,0.5928585326862892,1.7150779425067932,34.47782546494993,241.0,0.9883078465880973,0.04005722460658083,0.9125445722405428,1.0,2.0,10.0,699.0,16.0,16.0,9.0,1.0,10.0,2.28898426323319,0.22889842632331905,90.0,10.0,,-0.3083522161398966,2.836909871244634,,1.0449923682055797,2.3263320694866376,,0.18462131150511896,3.2074391988555093,,1.233136557961704,2.85537923921701,,1.57850674634774,3.49121208503258,,1.618319946298536,3.0525465017834734,0.952780445378608,0.055793991416309016,0.8756551129599474,0.952780445378608,0.055793991416309016,0.8756551129599474,0.952780445378608,0.055793991416309016,0.8756551129599474,0.9516904855835366,0.044349070100143065,0.9017452695441621,0.9516904855835366,0.044349070100143065,0.9017452695441621,0.9516904855835366,0.044349070100143065,0.9017452695441621,0.0,0.9752215115330954,0.04291845493562232,0.9044446672195541
5404.0,8.59489469908009,2.0,5.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.000925240562546262,0.20651369356032567,0.20651369356032567,0.41302738712065135,0.0,0.0,0.7794652586095059,0.49289466325197434,0.20949485050057035,1.4823930527848386,0.33974898860958386,1.0962144187884015,-0.857283480990918,1.7651174033135275,0.0,1489.0,phoneme,5404,5,0.5918933925596891,0.8550177462963318,0.1815321983715766,0.5579430305860378,0.8550177462963318,0.1815321983715766,0.5579430305860378,0.8550177462963318,0.1815321983715766,0.5579430305860378,0.8731822577241406,0.7404866739285669,0.24740932642487046,0.4488154160690855,0.0011102886750555144,,0.8678687005272036,0.16894892672094744,0.5893493980716988,0.8678687005272036,0.16894892672094744,0.5893493980716988,0.8678687005272036,0.16894892672094744,0.5893493980716988,70.65136935603256,3818.0,,1.7651174033134938,6.1065877123851385e-09,,2.0,1.482393052784835,1.0000000160707985,,0.33974898860956887,-1.2287194680574282e-08,,,2.0,0.7794652586095029,1.000000004616722,,-0.8572834809909309,-6.698741675291565e-08,,2.0,0.2094948505005711,0.9999999984765442,29.348630643967432,1586.0,0.8173487304115306,0.24037749814951886,0.46338464605596114,1.0,2.0,6.0,5404.0,0.0,0.0,5.0,1.0,16.666666666666664,0.0,0.0,83.33333333333334,16.666666666666664,,-0.6590595801379302,-3.821243527730011e-08,,0.34288338170102217,0.9999999997309185,,-0.3066496518690336,3.3308660617082098e-09,,0.4842310006900062,1.000000003087631,,1.6617568775963694,5.829015545010302e-09,,1.363664264477732,1.000000010267071,0.8756328290298097,0.1659881569207994,0.5893753379948957,0.8756328290298097,0.1659881569207994,0.5893753379948957,0.8756328290298097,0.1659881569207994,0.5893753379948957,0.8065602505421655,0.15562546262028126,0.6203230053600308,0.8065602505421655,0.15562546262028126,0.6203230053600308,0.8065602505421655,0.15562546262028126,0.6203230053600308,0.0,0.8367145868412517,0.12675795706883788,0.6877227093332758
84123.0,11.340035292518802,30.0,5.0,1.6094379124341003,0.013418446798140818,0.06665240184016262,0.6,0.6666666666666666,0.0002615218192408735,0.5,0.03315383426649073,2.0,3.0,0.4,0.6,5.943677710019852e-05,0.013127944426203502,0.048038647842014594,0.3607660703723243,0.5311300582006,0.3357668050057529,9.893282977064937,9.874320773459141,0.01896220360579457,19.767603750524078,472.15260935673984,472.5194062104556,-0.36679685371574156,944.6720155671954,0.013418446798140818,46653.0,wine_reviews,84123,5,1.0,,,,,,,,,,,,,,7.132413252023823e-05,,,,,,,,,,,12.620805249456154,10617.0,,,,,,,,,,,,,,,,,,,,,,,0.7952640776006561,669.0,,,,0.0,30.0,6.0,84123.0,5607.0,5644.0,2.0,0.0,0.0,6.665240184016262,1.118203899845068,33.33333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832.0,7.513163545234075,2.0,11.0,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.9090909090909091,0.09090909090909091,0.006004366812227074,0.010917030567685615,0.01091703056768556,0.021834061135371174,0.0,0.0,-0.20398743758182203,1.3121313422849987,-0.8686766167302397,2.469545099972338,1.9838811167737316,3.9799522074915363,-0.024258281714747643,10.306199652058993,0.0,41754.0,FOREX_eurjpy-day-Close,1832,11,0.5128345166575642,,,,,,,,,,,,,,0.006550218340611353,,,,,,,,,,,51.09170305676856,936.0,,,,,,,,,,,,,,,,,,,,,,,48.90829694323144,896.0,,,,1.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0,8.333333333333332,0.0,0.0,91.66666666666666,8.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973.0,6.880384082186005,2.0,9.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.009249743062692703,0.16906474820143885,0.1690647482014388,0.33812949640287765,0.007194244604316526,0.004940803392208283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40693.0,xd6,973,9,0.5853909465020576,,,,,,,,,,0.9158790625676119,,,,0.010277492291880781,31.060162692384107,,,,,,,,,,66.90647482014388,651.0,0.9999992380632182,,,0.03177732484719,2.0,,,0.999945054163524,,,0.029487259021736666,32.91108863073404,2.0,,,0.9997797891043911,,,0.02672927909217,2.0,,,33.093525179856115,322.0,,,,10.0,2.0,10.0,973.0,0.0,0.0,0.0,10.0,100.0,0.0,0.0,0.0,100.0,0.9999078037016704,,,0.028402708693915,,,0.9999809514999747,,,0.02919545937577,,,0.9999931425593067,,,0.03098839583932,,,,,,,,,,,,,,,,,,,,,0.0,,,
5124.0,8.541690663016626,2.0,20.0,2.995732273553991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0039032006245121,0.0,0.0,0.0,0.0,0.0,0.10824688764151957,0.9812238104436213,-1.1687953268436297,1.7621452104644553,0.9315382097063806,1.4896193029236786,-1.2246871994480018,4.522439180359212,0.0,41146.0,sylvine,5124,20,0.500097599063049,,,,,,,,,,1.0,,,,0.004098360655737705,,,,,,,,,,,50.0,2562.0,,4.52243918035926,3150.841139734582,,2.0,1.7621452104644433,1563.3652459778548,,0.9315382097063746,857.3030347384856,,,2.0,0.10824688764152054,422.4360492351612,,-1.2246871994479995,14.055035128805615,,2.0,-1.1687953268436349,7.288302941592931,50.0,2562.0,,,,1.0,2.0,21.0,5124.0,0.0,0.0,20.0,1.0,4.761904761904762,0.0,0.0,95.23809523809523,4.761904761904762,,-0.4282019088024358,153.8578747072599,,-1.0537858531792559,25.373530509066324,,1.0269961764631916,218.46555425448867,,0.44240844499765697,90.67149673577157,,1.8263161641846049,2267.269613583138,,0.8898275839774077,980.4517672928455,,,,,,,,,,,,,,,,,,,0.0,,,
2000.0,7.600902459542082,2.0,100.0,4.605170185988092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.8247387141611466,4.402675202756283,-11.931225666551244,22.715244189271676,37.83320299733372,111.72510330611576,-1.2530769733816014,606.0521321568486,0.0,44565.0,philippine_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000,100,0.49374687343671836,,,,,,,,,,,,,,0.0505,,,,,,,,,,,50.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,50.0,1000.0,,,,1.0,2.0,101.0,2000.0,0.0,0.0,100.0,1.0,0.9900990099009901,0.0,0.0,99.00990099009901,0.9900990099009901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8237.0,9.016391478941248,7.0,800.0,6.684611727667927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,1.0,0.0,0.09712273886123589,0.047782364129335106,0.0531342317186678,0.19048197159159885,0.0,0.0,16.872148164418036,10.179920818394319,0.0,90.75791976461339,412.9645696891373,844.1165606334711,0.0,8237.000000000005,0.0,41164.0,fabert,8237,800,0.16682855755220982,,,,,,,,,,2.704628358293916,,,,0.09724414228481243,,,,,,,,,,,23.394439723200193,1927.0,,8237.000000001402,0.018199578657278323,,7.0,90.75791976462757,0.1106866779788992,,415.5618311337193,0.005029448735477116,,,7.0,16.97826230381708,0.05578013895062586,,45.63494128012219,0.0,,7.0,6.224812186661377,0.0,6.094451863542552,502.0,,,,0.0,7.0,801.0,8237.0,0.0,0.0,800.0,1.0,0.0,0.0,0.0,99.87515605493134,0.12484394506866417,,154.78472872479165,0.002987211560641019,,11.995388318925714,0.04364022616656093,,224.3963982490122,0.0046609727024401835,,14.372948103156379,0.055572935344425756,,360.40060628653123,0.006696875798227546,,18.292751296396823,0.06848731526788178,,,,,,,,,,,,,,,,,,,0.0,,,
846.0,6.740519359606223,4.0,18.0,2.8903717578961645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.02127659574468085,0.009850275807722611,0.00512214342001575,0.019700551615445185,0.0,0.0,1.0415777283622751,1.6518521241768302,-0.22634128032982512,6.7783936191089476,5.1531405165147595,14.822384535391619,-0.9784712963069739,58.37545547363182,0.0,54.0,vehicle,846,18,0.2579881656804734,0.8287300415025641,0.3191489361702128,0.5743705558785386,0.8287300415025641,0.3191489361702128,0.5743705558785386,0.8287300415025641,0.3191489361702128,0.5743705558785386,1.9990667655343635,0.6492864709981353,0.5957446808510638,0.2121027335369673,0.022458628841607566,,0.8316733859441372,0.3108747044917258,0.5850953729793031,0.8316733859441372,0.3108747044917258,0.5850953729793031,0.8316733859441372,0.3108747044917258,0.5850953729793031,25.768321513002363,218.0,,58.37545547363169,439.9113475177304,,4.0,6.778393619108969,176.69261361302284,,5.153140516514768,117.6349487785658,,,4.0,1.0415777283622756,22.770839172096306,,-0.9784712963069797,6.377068557919621,,4.0,-0.22634128032982506,2.5921383276847254,23.52245862884161,199.0,0.7665561841837499,0.5449172576832151,0.27869634693062273,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842,,-0.7809324382806175,35.846040189125304,,0.2544045720298823,6.168386543971383,,-0.44165451580509285,87.88356973995272,,0.49824273394603363,8.06136271270135,,0.1641613631458576,178.1838061465721,,0.789303136311914,31.682749869316492,0.8786505597009364,0.31678486997635935,0.5772957352598461,0.8786505597009364,0.31678486997635935,0.5772957352598461,0.8786505597009364,0.31678486997635935,0.5772957352598461,0.790527508168895,0.3132387706855792,0.5820719121901752,0.790527508168895,0.3132387706855792,0.5820719121901752,0.790527508168895,0.3132387706855792,0.5820719121901752,0.0,0.7865899875047911,0.3191489361702128,0.5741729817398842
100.0,4.605170185988092,2.0,100.0,4.605170185988092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,1.0,0.06,0.06000000000000005,0.12000000000000005,0.0,0.0,2.0575220200276347,1.799832563601895,-0.43748078333247936,8.524530838456537,8.051761991600223,14.44084684972177,-1.7026347956325727,77.82555246861796,0.0,44573.0,arcene_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,100,100,0.3939393939393939,,,,,,,,,,,,,,1.01,,,,,,,,,,,56.00000000000001,56.0,,,,,,,,,,,,,,,,,,,,,,,44.0,44.0,,,,1.0,2.0,101.0,100.0,0.0,0.0,100.0,1.0,0.9900990099009901,0.0,0.0,99.00990099009901,0.9900990099009901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662.0,6.495265555937008,662.0,3.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.004531722054380665,0.0,0.0,0.0,0.0,0.0,0.11464675649440352,0.20901191676970404,-0.17919923751619068,0.289316300682421,0.05480034652047827,0.08292895776251427,-0.062386256378721416,0.11743012280268594,0.0,704.0,disclosure_x_noise,662,3,-31980.068868381262,,,,,,,,,,,,,,0.006042296072507553,,,,,,,,,,,,,,0.84815320799198,72812.14970694864,,,0.2893163006824214,29961.281692331773,,0.25313856188835593,18220.653410889492,,,,0.1438542833749446,7497.0313728671945,,-0.06238625637871964,9.887109843051359,,,-0.1791992375161924,4.256055728402818,,,,,,0.0,0.0,4.0,662.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,,-0.019450398999671603,11.969437264188066,,-0.076530212133002,4.9061823044910735,,0.11339364797008167,30.28841338313444,,0.23265003516677468,11.29387170430034,,0.6654724366946577,54619.702382021154,,0.2754430270910611,22474.89406459279,,,,,,,,,,,,,,,,,,,,,,
134.0,4.897839799950911,32.0,1024.0,6.931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,1.0,0.0,7.641791044776119,0.01227732306210881,0.19186326432354356,0.6090515166104958,0.0,0.0,5.078102111816406,3.922520875930786,-8.091809272766113,11.575836181640625,40.04825210571289,47.543731689453125,-2.030534267425537,134.0,0.0,3383.0,QSAR-TID-12718,134,1024,0.7076541353383461,,,,,,,,,,,,,,7.656716417910448,,,,,,,,,,,,,,134.00000000000063,5.031432835820896,,,11.575836902790225,0.631847993137985,,46.44541533260451,0.07218210411357844,,,,5.890414096144921,0.17837974122748582,,-2.0305343511450396,0.0,,,-8.091810010784622,0.0,,,,,,0.0,0.0,1026.0,134.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,7.596187668393622,0.00746268656716417,,3.07945181410001,0.08638684255813617,,29.67082821758386,0.02238805970149257,,5.5882157080543875,0.14849712842203527,,64.43904958677676,0.06716417910447763,,8.091810010784611,0.25124535514443264,,,,,,,,,,,,,,,,,,,,,,
163.0,5.093750200806762,17.0,5.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.6,0.4,0.03067484662576687,0.02799079754601227,0.2197085889570552,0.5686349693251533,0.17177914110429443,0.1165644171779141,1.1720757691458792,1.4336436370003254,-0.5275544887553845,2.979201640064418,3.6955931793140024,5.196521463792957,-0.5371327315723877,11.014722370902597,0.0,520.0,analcatdata_wildcat,163,5,0.8641975308641975,,,,,,,,,,,,,,0.03680981595092025,,,,,,,,,,,,,,11.01472237090259,227.38036809815975,,2.0,2.979201640064418,208.60249896674853,,3.856199235720351,62.16474857361969,,,2.0,1.390455078600265,59.58867614608678,,-0.537132731572389,2.509202453987725,,2.0,-0.527554488755386,1.207605254054324,,,,,,2.0,0.0,6.0,163.0,0.0,0.0,4.0,2.0,33.33333333333333,0.0,0.0,66.66666666666666,33.33333333333333,,-0.25055207402634205,3.098797653374229,,-0.12952082753438948,1.8965447490660718,,2.4736036517756013,9.384711871165642,,1.555086581546014,14.272300181772145,,9.345546129411794,174.01073619631921,,2.7457994817891707,162.59718350742213,,,,,,,,,,,,,,,,,,,0.0,,,
126131.0,11.745076328377726,2.0,33.0,3.4965075614664802,2.3784795173272234e-05,0.0007611134455447115,0.06060606060606061,0.0,0.0,0.0625,2.452807002243699e-05,32.0,1.0,0.9696969696969697,0.030303030303030304,0.00026163274690599455,0.49876319065098984,0.49876319065098984,0.9975263813019797,0.0,0.0,100.02460683570166,130.9168551995988,-2.779891559521883,347.4791081121014,29992.247026936773,43769.10260596751,-1.2318722307636965,122247.37157210811,2.3784795173272234e-05,42256.0,Asteroid_Dataset,126131,33,0.9975580750019821,,,,,,,,,,,,,,0.00026956101196375196,,,,,,,,,,,99.87631906509898,125975.0,,,,,,,,,,,,,,,,,,,,,,,0.1236809349010156,156.0,,,,1.0,2.0,34.0,126131.0,96.0,99.0,32.0,1.0,2.941176470588235,0.07611134455447115,0.0023085242374058343,94.11764705882352,2.941176470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21613.0,9.981050264483919,4028.0,15.0,2.70805020110221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.9333333333333333,0.06666666666666667,0.0006940267431638366,0.00010102193757583036,0.0038559128556559605,0.5882968443550153,0.10707781091346541,0.0,2.564387977962288,3.8129904901744345,-0.4852704765379323,13.06001895903175,36.96817982524686,79.1374363940595,-1.195899025094706,285.0778196973658,0.0,44019.0,house_sales,21613,15,0.42179305046726,,,,,,,,,,,,,,0.0007402951927080924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,16.0,21613.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,93.75,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.0,5.0689042022202315,145.0,15.0,2.70805020110221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.9333333333333333,0.06666666666666667,0.09433962264150944,0.000305730258560447,0.0028607617051013283,0.08010132774283715,0.4025157232704402,0.0,0.6654276670754486,0.8088866729743682,-0.9927432133911432,2.710241699665937,1.0599724547002796,1.620587281067774,-0.823175395089065,5.725789793104703,0.0,195.0,auto_price,159,15,-2423.0696202531644,,,,,,,,,,,,,,0.10062893081761007,,,,,,,,,,,,,,5.725789793104717,11445.729559748428,,6.0,2.710241699665932,5877.856195222506,,1.1626230761417424,1321.4923773584906,,,6.0,0.7271725574658744,464.0198869430487,,-0.8231753950890628,3.2363522012578616,,6.0,-0.992743213391146,0.2673356289537193,,,,,,0.0,0.0,16.0,159.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,93.75,6.25,,0.1534114134260296,26.52201257861635,,0.1564223566528122,2.2687613543418763,,0.6367833110658783,95.83647798742138,,0.7820354281095616,6.459188875537101,,2.531782382097072,172.41383647798742,,0.9168458236032813,35.651284566404826,,,,,,,,,,,,,,,,,,,0.0,,,
500.0,6.214608098422191,500.0,50.0,3.912023005428146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.027168961265902233,0.13638484935632256,-0.15385191566076134,0.8257288820876236,-1.1587925914509918,0.2398033717019774,-1.3001476274593586,0.4005097092261334,0.0,626.0,fri_c2_500_50,500,50,-0.1268945054000004,,,,,,,,,,,,,,0.102,,,,,,,,,,,,,,0.40050970922613294,1.7419999434054034e-09,,,0.8257288820876238,1.0000000017470212,,-1.1476523531550133,1.186981529806204e-10,,,,0.015138124990254022,0.9999999999150228,,-1.3001476274593584,-1.673260040746527e-09,,,-0.58640368879216,0.9999999975311687,,,,,,0.0,0.0,51.0,500.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,100.0,0.0,,-1.2376778640025938,-3.560000560454135e-10,,-0.04717388403461312,0.9999999993775461,,-1.2049058684259772,6.987996861718138e-11,,0.011985080789238782,1.0000000000834948,,-1.1491180708665234,4.622000169263174e-10,,0.061014959488354,1.0000000007198544,,,,,,,,,,,,,,,,,,,,,,
427.0,6.056784013228625,218.0,1024.0,6.931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,1.0,0.0,2.398126463700234,0.0011277911481885193,0.08356986369375884,0.35412642053119503,0.0,0.0,6.677682876586914,4.456566333770752,-10.222183227539062,20.663978576660156,62.76789093017578,87.39879608154297,-1.9508628845214844,427.0,0.0,3046.0,QSAR-TID-10878,427,1024,0.06006103286384899,,,,,,,,,,,,,,2.4028103044496487,,,,,,,,,,,,,,427.00000000000006,6.014957845433255,,,20.663978319772436,1.267932048246275,,63.38625053742317,0.06862029359684697,,,,6.744117899483579,0.18539459151665538,,-1.9508628888265613,0.0,,,-10.222182978683755,0.0,,,,,,0.0,0.0,1026.0,427.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,13.797197646657363,0.011709601873536316,,3.8673268028977117,0.10770168318169285,,38.18365135460988,0.023419203747072632,,6.324936777242531,0.15140816304586485,,81.37562421953396,0.05386416861826706,,9.110131258886568,0.22601427165135865,,,,,,,,,,,,,,,,,,,,,,
32561.0,10.390870532175569,2.0,123.0,4.812184355372417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,1.0,0.0,0.003777525260280704,0.2591904425539756,0.2591904425539756,0.5183808851079512,0.0,0.0,14.711908340454102,21.704431533813477,-4.299586772918701,180.4466552734375,685.5647583007812,2993.47802734375,-1.982978343963623,32560.998046875,0.0,1427.0,a6a,32561,123,0.2719287469287469,,,,,,,,,,,,,,0.003808236847762661,,,,,,,,,,,,,,32560.999999999633,0.9533490986149072,,,180.44666802126395,0.855162977129646,,680.0317976413147,0.10766714781487055,,,,14.603043014486573,0.20140326861351518,,-1.9829784152255496,-0.5183808851079517,,,-4.29958718540133,0.005541803630765236,,,,,,0.0,0.0,124.0,32561.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,100.0,0.0,,2.8579696085307402,0.001988575289456741,,1.8327813223809635,0.045565940086993176,,27.80996626747978,0.030312336844691472,,5.459693747565007,0.17199386280385565,,475.8534289277236,0.15084763981450217,,21.858205836184524,0.3360245118934966,,,,,,,,,,,,,,,,,,,,,,
32561.0,10.390870532175569,2.0,123.0,4.812184355372417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,1.0,0.0,0.003777525260280704,0.2591904425539756,0.2591904425539756,0.5183808851079512,0.0,0.0,14.711908340454102,21.704431533813477,-4.299586772918701,180.4466552734375,685.5647583007812,2993.47802734375,-1.982978343963623,32560.998046875,0.0,1426.0,a5a,32561,123,0.26934889434889436,,,,,,,,,,,,,,0.003808236847762661,,,,,,,,,,,,,,32560.9999999998,0.9533490986149072,,,180.44666802124897,0.8551629771296456,,680.0317976412979,0.10766714781487052,,,,14.603043014486428,0.20140326861351496,,-1.982978415225553,-0.5183808851079521,,,-4.299587185401511,0.0055418036307653545,,,,,,0.0,0.0,124.0,32561.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,100.0,0.0,,2.8579696085308157,0.001988575289456733,,1.832781322380947,0.045565940086991746,,27.809966267479844,0.030312336844691586,,5.459693747564986,0.1719938628038559,,475.8534289277153,0.1508476398145022,,21.8582058361858,0.33602451189349725,,,,,,,,,,,,,,,,,,,,,,
